generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
43000000,Abies_holophylla,Pinus_glabra,19.3492,0.228854,0.000282362,0.233718,0
43100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.131474,-0.000488327,0.105007,0
43100000,Sciadopitys_verticillata,NA,252.137,0.0159901,-0.00276535,0.103694,0
43100000,Abies_holophylla,Pinus_glabra,94.4448,0.163663,0.00284991,0.208612,0
43200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.101632,-0.00181469,0.0588924,0
43200000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.716,0.233165,0.00468786,0.184402,0
43200000,Sciadopitys_verticillata,NA,212.726,0.0236998,-0.00109062,0.0772557,0
43200000,Podocarpus_nakaii,Dacrydium_guillauminii,202.518,0.0650496,0.00485147,0.0183166,0
43200000,Abies_holophylla,Pinus_glabra,81.882,0.314826,-0.000701159,0.266977,0
43300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.042581,-0.00153797,0.0212347,0
43300000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.073,0.174706,0.000640889,0.0680962,0
43300000,Thuja_occidentalis,Thuja_standishii,273.806,0.0807555,0.0060169,0.0300955,0
43300000,Podocarpus_nakaii,Dacrydium_guillauminii,207.742,0.077757,0.00160088,0.0375225,0
43300000,Araucaria_columnaris,Araucaria_heterophylla,292.743,0.18338,0.00211721,0.073128,0
43300000,Agathis_montana,Agathis_robusta,298.622,0.0995098,0.000426515,0.0294313,0
43300000,Abies_holophylla,Pinus_glabra,1.47136,0.206573,-0.000133624,0.19008,0
43400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0192514,-0.000334575,0.00700083,0
43400000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.302,0.189446,0.000527571,0.167417,0
43400000,Hesperocyparis_abramsiana,Taxus_canadensis,76.6778,0.0777572,-0.00131865,0.0553541,0
43400000,Podocarpus_nakaii,Dacrydium_guillauminii,211.527,0.0952926,-0.00172351,0.0271489,0
43400000,Araucaria_columnaris,Araucaria_muelleri,302.316,0.148341,0.00468185,0.0324355,0
43400000,Agathis_montana,Agathis_robusta,294.791,0.163656,0.00646472,0.0760916,0
43400000,Abies_holophylla,Pinus_glabra,54.0639,0.210882,0.000216471,0.208333,0
43500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0650794,-9.75921e-05,0.0579148,0
43500000,Hesperocyparis_abramsiana,Juniperus_angosturana,254.774,0.255419,-0.000719384,0.190081,0
43500000,Podocarpus_nakaii,Dacrydium_guillauminii,214.501,0.0892509,0.000556155,0.0596556,0
43500000,Abies_holophylla,Pinus_glabra,92.6892,0.22851,0.000262835,0.224209,0
43600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0600054,-0.000530061,0.0460115,0
43600000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.695,0.16117,0.00179554,0.077876,0
43600000,Podocarpus_nakaii,Dacrydium_guillauminii,205.149,0.0926341,0.00251348,0.0750894,0
43600000,Abies_holophylla,Pinus_glabra,98.729,0.20809,0.000556624,0.215244,0
43700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0642105,-9.26621e-05,0.0557025,0
43700000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.429,0.175344,0.00413717,0.136244,0
43700000,Podocarpus_nakaii,Dacrydium_guillauminii,206.109,0.0744313,0.00586463,0.0433492,0
43700000,Abies_holophylla,Pinus_glabra,114.829,0.223431,0.000413531,0.225467,0
43800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0519801,-0.000521035,0.0345637,0
43800000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.312,0.191988,-0.00203276,0.113217,0
43800000,Podocarpus_nakaii,Afrocarpus_dawei,234.096,0.0924987,0.000395988,0.0313556,0
43800000,Abies_holophylla,Pinus_glabra,4.55284,0.177204,0.00146265,0.220068,0
43900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0598946,-0.000131497,0.0517894,0
43900000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.135,0.145897,0.00844511,0.114182,0
43900000,Podocarpus_nakaii,Dacrydium_guillauminii,210.381,0.0987617,0.00349733,0.0704474,0
43900000,Abies_holophylla,Pinus_glabra,22.7897,0.160054,0.00250362,0.211088,0
44000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0330641,0.00262477,0.0414627,0
44000000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.935,0.150973,0.00699066,0.112041,0
44000000,Podocarpus_nakaii,Afrocarpus_dawei,227.827,0.124782,-0.000814282,0.0696906,0
44000000,Abies_holophylla,Pinus_glabra,121.676,0.173248,0.00104281,0.175859,0
44100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.027635,0.00550928,0.0347482,0
44100000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.769,0.182977,-0.000645058,0.100066,0
44100000,Podocarpus_nakaii,Afrocarpus_dawei,224.077,0.0818877,0.00418131,0.0585831,0
44100000,Araucaria_columnaris,Araucaria_muelleri,303.72,0.265828,-0.00284971,0.0311989,0
44100000,Abies_holophylla,Pinus_glabra,110.994,0.188173,0.00224923,0.230536,0
44200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0263004,0.00120577,0.0259378,0
44200000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.501,0.167587,0.00109771,0.0908329,0
44200000,Podocarpus_nakaii,Dacrydium_guillauminii,220.682,0.101651,0.00328679,0.07725,0
44200000,Araucaria_columnaris,Araucaria_cunninghamii,235.968,0.102026,0.00504002,0.159553,0
44200000,Agathis_montana,Agathis_robusta,293.333,0.109047,0.00137221,0.0214524,0
44200000,Abies_holophylla,Pinus_glabra,42.7287,0.162079,0.00184514,0.204376,0
44300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0311243,0.00058727,0.0159704,0
44300000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.376,0.248355,-0.000141346,0.167933,0
44300000,Thujopsis_dolabrata,NA,267.301,0.0927191,-0.00163891,0.0658898,0
44300000,Podocarpus_nakaii,Dacrydium_guillauminii,210.988,0.0673583,0.00370163,0.0362044,0
44300000,Araucaria_columnaris,Araucaria_cunninghamii,187.74,0.274463,0.00101471,0.281368,0
44300000,Podocarpus_nakaii,Araucaria_columnaris,53.3508,0.0134412,0.00175147,0.00622736,0
44300000,Agathis_montana,Agathis_robusta,297.816,0.145117,-0.00232351,0.0240102,0
44300000,Abies_holophylla,Pinus_glabra,86.3637,0.163332,0.00127088,0.172367,0
44400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0636586,-0.0019572,0.0337716,0
44400000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.139,0.154299,0.00344888,0.0996175,0
44400000,Podocarpus_nakaii,Dacrydium_guillauminii,203.959,0.082097,-1.56196e-05,0.0419355,0
44400000,Araucaria_columnaris,Araucaria_muelleri,301.177,0.236471,-0.00208982,0.0686745,0
44400000,Araucaria_hunsteinii,NA,238.091,0.0454014,-0.00273254,0.0302757,0
44400000,Agathis_montana,Wollemia_nobilis,182.096,0.0184043,-0.00396637,0.0853258,0
44400000,Agathis_montana,Wollemia_nobilis,184.424,0.176248,0.00151463,0.195467,0
44400000,Abies_holophylla,Pinus_glabra,18.6365,0.237254,0.00105055,0.277045,0
44500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.120413,-0.0016477,0.0763571,0
44500000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.531,0.197021,0.00301461,0.166069,0
44500000,Podocarpus_smithii,NA,297.653,0.0628891,-0.0036846,0.163975,0
44500000,Podocarpus_nakaii,Afrocarpus_dawei,235.179,0.0683282,0.00496806,0.040758,0
44500000,Dacrydium_guillauminii,Dacrydium_cupressinum,282.662,0.0941929,0.00498628,0.0281177,0
44500000,Abies_holophylla,Pinus_glabra,26.2179,0.236354,0.000631933,0.256548,0
44600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0865604,-0.000890641,0.0617358,0
44600000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.588,0.217431,-0.00371225,0.108884,0
44600000,Podocarpus_nakaii,Pherosphaera_fitzgeraldii,183.489,0.103125,0.000419961,0.0636133,0
44600000,Abies_holophylla,Pinus_glabra,45.6208,0.165207,0.00330592,0.231504,0
44700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.112621,-0.00177426,0.0682818,0
44700000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.805,0.158303,0.00416413,0.136668,0
44700000,Podocarpus_nakaii,Acmopyle_pancheri,193.125,0.0646433,0.001168,0.0333114,0
44700000,Abies_holophylla,Pinus_glabra,5.57187,0.260404,-0.000590487,0.209188,0
44800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.103827,-0.00122684,0.0736914,0
44800000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.862,0.185836,0.00513739,0.162311,0
44800000,Podocarpus_nakaii,Afrocarpus_dawei,243.741,0.0746742,0.00363043,0.0382081,0
44800000,Abies_holophylla,Pinus_glabra,37.6417,0.187999,0.000981734,0.217813,0
44900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.104721,-0.00135884,0.0731505,0
44900000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.703,0.280281,-0.00213785,0.21984,0
44900000,Podocarpus_nakaii,Dacrydium_guillauminii,204.239,0.0539488,0.0032519,0.00431576,0
44900000,Pherosphaera_fitzgeraldii,Pherosphaera_hookeriana,198.277,0.0340977,0.00412545,0.186024,0
44900000,Pherosphaera_fitzgeraldii,Pherosphaera_hookeriana,216.305,0.0357432,-0.00363587,0.052981,0
44900000,Araucaria_columnaris,Araucaria_muelleri,303.115,0.269117,-0.00428969,0.196411,0
44900000,Abies_holophylla,Pinus_glabra,26.5684,0.256405,4.31921e-05,0.250594,0
45000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0375635,0.00248596,0.0442084,0
45000000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.664,0.223462,-0.0018187,0.13656,0
45000000,Podocarpus_nakaii,Dacrydium_guillauminii,206.396,0.0627681,0.00448561,0.0386138,0
45000000,Araucaria_bernieri,NA,310.113,0.112391,0.00780434,0.0310622,0
45000000,Abies_holophylla,Pinus_glabra,30.6524,0.227504,0.00051946,0.244931,0
45100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0554469,0.00112093,0.0592615,0
45100000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.541,0.160219,0.00147405,0.116757,0
45100000,Abies_holophylla,Pinus_glabra,57.2028,0.24003,-0.000345267,0.211689,0
45200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0658721,0.00112093,0.0727145,0
45200000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.954,0.244709,-0.00222543,0.175806,0
45200000,Abies_holophylla,Pinus_glabra,56.52,0.201757,0.000833247,0.218464,0
45300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.026556,0.00206987,0.0255905,0
45300000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.803,0.232995,-0.00333126,0.110703,0
45300000,Podocarpus_nakaii,Dacrydium_guillauminii,211.323,0.0713792,0.00197097,0.0464616,0
45300000,Abies_holophylla,Pinus_glabra,91.4008,0.335372,-0.000797402,0.287081,0
45400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.118579,-0.00137722,0.0769933,0
45400000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.689,0.176153,-0.000553533,0.141361,0
45400000,Abies_holophylla,Pinus_glabra,59.0303,0.171834,0.00111562,0.191878,0
45500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.128037,-0.00142069,0.0784368,0
45500000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.714,0.270281,-0.00146617,0.209168,0
45500000,Abies_holophylla,Pinus_glabra,66.8513,0.154851,0.00206318,0.18899,0
45600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0803565,0.000539121,0.0796785,0
45600000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.471,0.233615,-0.0032792,0.169966,0
45600000,Abies_holophylla,Pinus_glabra,61.1629,0.181876,0.00126152,0.198785,0
45700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0928698,-0.00141047,0.0599093,0
45700000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.155,0.203329,0.000209447,0.151258,0
45700000,Podocarpus_nakaii,Afrocarpus_dawei,240.535,0.0736495,0.00378698,0.0076905,0
45700000,Araucaria_columnaris,Araucaria_cunninghamii,284.312,0.126346,0.000497727,0.0222677,0
45700000,Abies_holophylla,Pinus_glabra,40.2253,0.214461,0.000290115,0.216963,0
45800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.063952,0.000355394,0.0580872,0
45800000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.256,0.159877,0.00147875,0.12259,0
45800000,Abies_holophylla,Pinus_glabra,3.77653,0.175291,0.0010522,0.203758,0
45900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0446778,0.00101558,0.0470383,0
45900000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.089,0.159582,0.00410614,0.11012,0
45900000,Podocarpus_nakaii,Acmopyle_pancheri,197.302,0.077525,0.00362376,0.0699857,0
45900000,Abies_holophylla,Pinus_glabra,8.42853,0.151112,0.00322111,0.212378,0
46000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0174676,0.00112408,0.0106748,0
46000000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.314,0.258383,0.00194212,0.158786,0
46000000,Cunninghamia_lanceolata,Cunninghamia_konishii,299.293,0.174031,-0.00137269,0.0806614,0
46000000,Taxus_canadensis,Cephalotaxus_fortunei,132.551,0.0920802,-0.00219849,0.0637181,0
46000000,Podocarpus_nakaii,Dacrydium_guillauminii,213.643,0.077781,0.00183507,0.0473897,0
46000000,Araucaria_columnaris,Araucaria_muelleri,295.978,0.13273,0.00444922,0.0235654,0
46000000,Agathis_montana,Agathis_australis,278.08,0.0742329,-0.000308753,0.0264157,0
46000000,Abies_holophylla,Pinus_glabra,8.80674,0.17802,0.00208336,0.232046,0
46100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0435998,0.00320456,0.0492189,0
46100000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.674,0.142045,0.00309161,0.0636857,0
46100000,Athrotaxis_selaginoides,Athrotaxis_cupressoides,289.962,0.0272447,-0.00430783,0.0444252,0
46100000,Abies_holophylla,Pinus_glabra,112.522,0.147019,0.003147,0.185648,0
46200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0480843,-0.000631833,0.0382114,0
46200000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.984,0.197997,0.000516312,0.150716,0
46200000,Podocarpus_nakaii,Dacrydium_guillauminii,219.073,0.175523,-0.0054106,0.0810648,0
46200000,Abies_holophylla,Pinus_glabra,67.1233,0.192096,0.0010984,0.2102,0
46300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0870872,-0.00134763,0.051785,0
46300000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.718,0.158028,0.0048519,0.11776,0
46300000,Podocarpus_crassigemmis,NA,313.387,0.0228504,-0.00644822,0.0473801,0
46300000,Podocarpus_nakaii,Afrocarpus_dawei,242.56,0.0732239,0.00422111,0.00142263,0
46300000,Abies_holophylla,Pinus_glabra,51.5496,0.256304,0.000226963,0.258938,0
46400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.134982,-0.00217336,0.0733033,0
46400000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.294,0.17089,0.00745994,0.156614,0
46400000,Podocarpus_nakaii,Dacrydium_guillauminii,211.127,0.0810019,0.00413368,0.0523214,0
46400000,Abies_holophylla,Pinus_glabra,32.5803,0.208399,0.000745984,0.224774,0
46500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0429616,0.0032363,0.0538524,0
46500000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.791,0.272501,-0.00432474,0.170592,0
46500000,Abies_holophylla,Pinus_glabra,19.7606,0.273364,-0.00012797,0.256579,0
46600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0818222,-0.000206832,0.066576,0
46600000,Hesperocyparis_abramsiana,Calocedrus_rupestris,254.487,0.171884,0.00349454,0.137109,0
46600000,Abies_holophylla,Pinus_glabra,79.7716,0.244943,0.000350675,0.244502,0
46700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0199834,-6.03052e-06,0.0024158,0
46700000,Hesperocyparis_abramsiana,Juniperus_angosturana,255.332,0.163399,0.0037656,0.110644,0
46700000,Hesperocyparis_abramsiana,Callitris_endlicheri,202.847,0.0445003,0.00219244,0.0311818,0
46700000,Cunninghamia_lanceolata,Cunninghamia_konishii,171.004,0.0066581,-0.00247319,0.00469788,0
46700000,Cunninghamia_lanceolata,Cunninghamia_konishii,308.856,0.0547553,-0.00286208,0.0166688,0
46700000,Cephalotaxus_fortunei,Cephalotaxus_harringtonii,265.073,0.0522405,-0.00510803,0.0783173,0
46700000,Podocarpus_nakaii,Dacrydium_guillauminii,209.399,0.0919114,0.00175095,0.0513426,0
46700000,Araucaria_columnaris,Araucaria_cunninghamii,275.867,0.33327,0.00335319,0.328156,0
46700000,Agathis_labillardierei,NA,306.571,0.0178173,-0.00559384,0.0111174,0
46700000,Agathis_montana,Agathis_robusta,290.447,0.0934899,-0.00294421,0.0330578,0
46700000,Abies_holophylla,Pinus_glabra,65.0012,0.13701,0.00607701,0.20748,0
46800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.020746,0.00521704,0.0246681,0
46800000,Hesperocyparis_abramsiana,Juniperus_angosturana,255.314,0.185266,0.00389704,0.120723,0
46800000,Podocarpus_nakaii,Dacrydium_guillauminii,209.302,0.0714016,0.0035837,0.047868,0
46800000,Araucaria_heterophylla,NA,300.073,0.0224332,0.00293623,0.0128498,0
46800000,Araucaria_columnaris,Araucaria_heterophylla,292.88,0.241029,-0.00477165,0.0249834,0
46800000,Agathis_montana,Agathis_australis,286.714,0.0999644,0.00167108,0.0450979,0
46800000,Abies_holophylla,Pinus_glabra,46.7019,0.1203,0.0044926,0.184759,0
46900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.115085,0.00435703,0.181374,0
46900000,Hesperocyparis_abramsiana,Podocarpus_nakaii,17.0582,0.16569,-0.000962766,0.131157,0
47000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0126511,0.00189942,0.00338561,0
47000000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.796,0.193983,0.00585431,0.176645,0
47000000,Hesperocyparis_abramsiana,Callitris_endlicheri,199.28,0.066995,-0.00280785,0.0260042,0
47000000,Phyllocladus_hypophyllus,Lepidothamnus_intermedius,237.061,0.0460374,0.00485953,0.02853,0
47000000,Cephalotaxus_fortunei,Cephalotaxus_harringtonii,261.815,0.124798,-0.00460653,0.0770752,0
47000000,Podocarpus_nakaii,Dacrydium_guillauminii,208.327,0.090822,0.000617255,0.0443027,0
47000000,Saxegothaea_conspicua,NA,301.426,0.0369048,0.00232177,0.172023,0
47000000,Araucaria_columnaris,Araucaria_muelleri,302.999,0.216742,-0.00293811,0.0821962,0
47000000,Agathis_montana,Wollemia_nobilis,225.49,0.0919711,-0.00186098,0.0734034,0
47000000,Abies_holophylla,Pinus_glabra,6.63011,0.124069,0.00280217,0.170616,0
47100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0284529,-0.000167476,0.00791384,0
47100000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.625,0.236938,-0.00517899,0.135344,0
47100000,Libocedrus_bidwillii,NA,312.984,0.0353315,-0.0037932,0.198108,0
47100000,Taxus_canadensis,Torreya_jackii,154.056,0.186955,-0.00436806,0.115268,0
47100000,Sciadopitys_verticillata,NA,284.071,0.022404,-0.00238819,0.169033,0
47100000,Podocarpus_nakaii,Afrocarpus_dawei,224.754,0.0919806,0.00217506,0.0404921,0
47100000,Podocarpus_nakaii,Dacrydium_guillauminii,216.832,0.0845045,0.00208667,0.0622594,0
47100000,Podocarpus_nakaii,Saxegothaea_conspicua,129.506,0.0279641,-0.00415422,0.0207091,0
47100000,Araucaria_columnaris,Araucaria_muelleri,300.404,0.244812,0.00539519,0.00907524,0
47100000,Chamaecyparis_thyoides,NA,309.062,0.0642855,-0.00159731,0.119597,0
47100000,Agathis_montana,Wollemia_nobilis,222.965,0.0480991,0.00641738,0.0330034,0
47100000,Abies_holophylla,Pinus_glabra,54.5974,0.184229,0.00095234,0.198205,0
47200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0403266,-0.0024898,0.0118151,0
47200000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.123,0.236296,-0.00038586,0.176303,0
47200000,Hesperocyparis_abramsiana,Callitris_endlicheri,193.386,0.117327,-0.00469756,0.0490229,0
47200000,Taxus_canadensis,Cephalotaxus_fortunei,121.218,0.06255,0.0012642,0.0644422,0
47200000,Podocarpus_nakaii,Dacrydium_guillauminii,219.581,0.121003,-0.00108311,0.05499,0
47200000,Araucaria_columnaris,Araucaria_muelleri,303.359,0.22763,0.00685383,0.0715058,0
47200000,Araucaria_bidwillii,NA,293.436,0.0296835,-0.000238369,0.124765,0
47200000,Agathis_montana,Wollemia_nobilis,184.124,0.0683259,0.00282015,0.0225634,0
47200000,Pseudolarix_amabilis,NA,270.174,0.0277066,-0.000903927,0.00904649,0
47200000,Tsuga_forrestii,Pseudolarix_amabilis,223.733,0.0790647,-0.00725413,0.0435165,0
47200000,Abies_holophylla,Pinus_glabra,101.847,0.261375,0.000507665,0.264097,0
47300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0791447,-0.000968492,0.0478656,0
47300000,Hesperocyparis_abramsiana,Juniperus_angosturana,260.536,0.151824,0.00460076,0.106847,0
47300000,Podocarpus_nakaii,Afrocarpus_dawei,227.323,0.0765494,0.00183824,0.00965436,0
47300000,Abies_holophylla,Pinus_glabra,125.198,0.179784,0.00307206,0.234768,0
47400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0963475,-0.000999805,0.0712156,0
47400000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.079,0.187741,0.00181503,0.149057,0
47400000,Tetraclinis_articulata,NA,297.796,0.0443691,0.00330562,0.0604603,0
47400000,Podocarpus_nakaii,Dacrydium_guillauminii,202.702,0.116494,-0.00015072,0.0597595,0
47400000,Abies_holophylla,Pinus_glabra,51.4438,0.131278,0.00316089,0.177648,0
47500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0440851,0.000217195,0.0391236,0
47500000,Hesperocyparis_abramsiana,Juniperus_angosturana,260.421,0.206434,0.00109336,0.133831,0
47500000,Cephalotaxus_fortunei,Cephalotaxus_harringtonii,286.639,0.103881,0.00370194,0.0645461,0
47500000,Podocarpus_nakaii,Dacrydium_guillauminii,209.09,0.074006,0.00507913,0.0508781,0
47500000,Halocarpus_bidwillii,Halocarpus_kirkii,296.817,0.135733,-0.00458101,0.215969,0
47500000,Araucaria_columnaris,Araucaria_cunninghamii,285.88,0.136613,0.00151008,0.0349486,0
47500000,Abies_holophylla,Pinus_glabra,100.126,0.219466,0.000735647,0.230716,0
47600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.204878,0.00100029,0.245075,0
47600000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.885,0.231236,0.00386801,0.194657,0
47600000,Hesperocyparis_abramsiana,Podocarpus_nakaii,26.7061,0.100803,-0.000312406,0.0844318,0
47700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.109867,-0.00107773,0.0724472,0
47700000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.588,0.223066,0.00410516,0.17784,0
47700000,Abies_holophylla,Pinus_glabra,8.54577,0.102599,0.00720009,0.164619,0
47800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.162321,0.00159275,0.199539,0
47800000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.885,0.233386,-0.00412908,0.107844,0
47800000,Podocarpus_nakaii,Afrocarpus_dawei,235.192,0.129681,0.00120979,0.0575951,0
47800000,Hesperocyparis_abramsiana,Podocarpus_nakaii,2.57903,0.0423923,0.000651476,0.0385847,0
47900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0646206,-0.00081304,0.03791,0
47900000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.614,0.144123,0.00264695,0.0890228,0
47900000,Podocarpus_nakaii,Dacrydium_guillauminii,218.085,0.0824716,0.00108274,0.0583409,0
47900000,Prumnopitys_exigua,Phyllocladus_hypophyllus,144.71,0.06363,-0.000750887,0.0527688,0
47900000,Araucaria_columnaris,Agathis_montana,110.165,0.0325767,0.00525121,0.0406689,0
47900000,Abies_holophylla,Pinus_glabra,17.7859,0.195512,0.00118322,0.227028,0
48000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0457967,-0.00381255,0.011966,0
48000000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.438,0.192905,0.00457031,0.12219,0
48000000,Hesperocyparis_abramsiana,Taxus_canadensis,92.3018,0.0689561,-0.00181312,0.0443878,0
48000000,Podocarpus_nakaii,Dacrydium_guillauminii,215.963,0.0899257,0.002057,0.039202,0
48000000,Afrocarpus_dawei,Afrocarpus_gracilior,294.926,0.171397,-0.00123977,0.032562,0
48000000,Abies_holophylla,Pinus_glabra,33.4674,0.0369334,0.00380417,0.112988,0
48000000,Araucaria_columnaris,Araucaria_muelleri,300.538,0.141953,0.00048937,0.0355113,0
48000000,Agathis_montana,Agathis_robusta,296.089,0.18176,-0.000520606,0.118648,0
48000000,Cedrus_libani,NA,312.776,0.00722755,-0.0060421,0.00605855,0
48000000,Abies_holophylla,Pinus_glabra,94.4668,0.281025,-0.000758385,0.240797,0
48100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.111084,-0.00102378,0.0794877,0
48100000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.653,0.24382,0.000429323,0.195827,0
48100000,Abies_holophylla,Pinus_glabra,41.574,0.157912,0.00295761,0.216023,0
48200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.23755,-0.000358226,0.205864,0
48200000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.612,0.218443,-0.000971327,0.162671,0
48200000,Podocarpus_nakaii,Dacrydium_guillauminii,214.87,0.110459,9.14849e-06,0.0590945,0
48200000,Hesperocyparis_abramsiana,Podocarpus_nakaii,19.6888,0.0701653,-5.93727e-05,0.0646643,0
48300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0180646,-0.000151651,0.000908048,0
48300000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.035,0.163057,0.00642278,0.128719,0
48300000,Hesperocyparis_abramsiana,Taxus_canadensis,103.591,0.120995,-0.00325182,0.071584,0
48300000,Podocarpus_nakaii,Dacrydium_guillauminii,220.689,0.0672247,0.00507723,0.0201181,0
48300000,Phyllocladus_hypophyllus,Phyllocladus_trichomanoides,302.487,0.09297,-0.00609247,0.0532581,0
48300000,Araucaria_columnaris,Araucaria_muelleri,304.578,0.316586,-0.00327651,0.0377202,0
48300000,Agathis_montana,Agathis_australis,279.697,0.0954875,-0.00103968,0.0171727,0
48300000,Abies_holophylla,Pinus_glabra,121.826,0.259393,-0.000313584,0.235614,0
48400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0106563,0.00190039,0.000723931,0
48400000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.764,0.148312,0.00365068,0.111015,0
48400000,Hesperocyparis_abramsiana,Taxus_canadensis,109.891,0.07977,-0.00213354,0.0510862,0
48400000,Podocarpus_nakaii,Dacrydium_guillauminii,218.989,0.152608,-0.00282135,0.0838409,0
