generation,N_shifts,logPrior,logLik,eventRate,acceptRate
51900000,8,51.1858,-2091.93,3.78936,0.31822
52000000,6,37.3586,-2094.51,3.58262,0.321455
52100000,4,25.42,-2110.33,2.56276,0.292226
52200000,7,43.2081,-2085.55,5.29346,0.30016
52300000,3,17.1218,-2116.23,2.6381,0.27054
52400000,6,36.3159,-2087.72,1.96316,0.314806
52500000,4,25.8476,-2102.67,1.32252,0.324033
52600000,7,49.6367,-2093.24,3.12638,0.26039
52700000,6,35.3925,-2100,1.91898,0.33885
52800000,5,25.7925,-2105.7,5.03926,0.34027
52900000,6,36.4438,-2099.64,1.13215,0.279723
53000000,3,17.9911,-2114.63,1.75691,0.294945
53100000,4,27.9732,-2109.96,1.73549,0.24142
53200000,4,22.6201,-2106.96,1.80329,0.24541
53300000,3,20.1242,-2112.43,1.69713,0.29764
53400000,4,26.9163,-2113.13,2.51133,0.234227
53500000,3,19.8937,-2108.93,1.10506,0.254023
53600000,5,31.042,-2107.07,3.63816,0.270203
53700000,2,12.6837,-2116.63,0.906114,0.209647
53800000,2,11.2539,-2120.64,3.25142,0.23027
53900000,3,15.4235,-2105.98,3.04874,0.274053
54000000,3,19.1588,-2110.58,3.35352,0.237795
54100000,4,25.2685,-2110.31,2.14424,0.239668
54200000,6,30.22,-2101.88,6.28903,0.262927
54300000,4,27.2856,-2107.45,2.31632,0.224606
54400000,3,21.5247,-2117.85,1.72511,0.25127
54500000,3,22.6203,-2110.35,0.769535,0.30682
54600000,10,67.4065,-2099.94,6.61557,0.301742
54700000,7,44.8608,-2105.89,5.14194,0.36009
54800000,5,26.5314,-2097.37,3.20615,0.248927
54900000,7,46.4437,-2094.14,2.64149,0.327625
55000000,2,10.2241,-2115.5,1.53249,0.178764
55100000,3,21.0341,-2116.47,1.65848,0.279583
55200000,1,7.64173,-2132.91,1.81551,0.20916
55300000,7,42.231,-2105.46,5.08503,0.331587
55400000,7,46.9837,-2094.57,5.59185,0.34692
55500000,6,44.4803,-2104.25,2.8283,0.34901
55600000,7,43.2354,-2105.31,4.9244,0.305254
55700000,3,22.4305,-2119.34,1.72834,0.31878
55800000,8,51.9703,-2089.95,2.45515,0.334213
55900000,9,56.9624,-2100.95,4.77397,0.30437
56000000,6,37.7248,-2106.89,5.24988,0.32188
56100000,8,52.7356,-2093.58,4.64932,0.27968
56200000,2,12.7615,-2118.51,1.62562,0.228011
56300000,3,20.318,-2116.57,0.714608,0.23363
56400000,9,58.8637,-2089.42,5.20164,0.324303
56500000,5,33.9859,-2107.32,2.75717,0.34102
56600000,3,21.1358,-2117.85,2.67995,0.311318
56700000,6,39.0776,-2099.04,2.65566,0.33224
56800000,9,59.9265,-2096.46,4.27032,0.34343
56900000,3,21.569,-2111.18,1.02586,0.28741
57000000,3,19.2844,-2120.33,1.22654,0.25433
57100000,1,8.71092,-2135.89,0.247451,0.235026
57200000,4,28.6,-2116.15,1.6017,0.238834
57300000,3,18.9932,-2113.44,3.76443,0.244849
57400000,5,31.9275,-2111.68,1.99637,0.31779
57500000,4,25.3158,-2111.36,2.45323,0.261186
57600000,8,52.5293,-2103.8,3.56669,0.34
57700000,3,20.5652,-2110.98,0.90281,0.254047
57800000,1,9.14221,-2134.18,1.01575,0.288717
57900000,7,47.3777,-2100.46,5.14203,0.330397
58000000,3,20.7575,-2108.67,1.93681,0.24925
58100000,4,28.3197,-2106.83,1.33445,0.239965
58200000,5,31.7777,-2118.14,6.37252,0.250045
58300000,4,27.7639,-2107.32,2.79523,0.26226
58400000,2,13.5466,-2116.93,1.12718,0.238755
58500000,8,50.916,-2093.48,2.71114,0.288648
58600000,6,37.3088,-2107.63,2.76292,0.294867
58700000,7,41.1284,-2112.87,3.79923,0.33677
58800000,3,19.6245,-2109.55,2.98583,0.305243
58900000,3,20.3682,-2117.39,1.18376,0.243915
59000000,3,20.168,-2110.63,1.97805,0.238545
59100000,5,28.9441,-2108.14,3.97788,0.329705
59200000,3,19.4503,-2110.79,3.01075,0.277522
59300000,4,23.7514,-2110.58,1.46425,0.33303
59400000,4,28.7028,-2126.35,2.00608,0.30162
59500000,6,37.9921,-2110.58,3.64349,0.33093
59600000,4,24.6117,-2103.08,2.0563,0.270225
59700000,4,26.3212,-2108.64,1.4439,0.233398
59800000,4,26.1061,-2117.86,3.52967,0.25516
59900000,3,20.6157,-2111.07,1.38471,0.229939
60000000,3,18.8031,-2108.65,2.41734,0.22217
60100000,4,24.662,-2100.73,1.63564,0.296832
60200000,4,26.8588,-2103.87,1.8254,0.215565
60300000,9,59.5575,-2108.38,2.99262,0.29433
60400000,5,29.4818,-2118.99,4.03539,0.177975
60500000,3,18.0394,-2118.86,1.51036,0.238813
60600000,3,20.0506,-2109.14,1.95021,0.2554
60700000,5,32.2084,-2104.65,3.42649,0.228287
60800000,3,18.6592,-2115.63,2.51255,0.23138
60900000,9,57.1745,-2091.03,6.90907,0.31638
61000000,5,31.915,-2108.49,3.21836,0.34461
61100000,7,45.4439,-2085.32,4.51085,0.3279
61200000,3,17.2955,-2111.29,2.76594,0.312689
61300000,3,14.5428,-2116.65,2.78942,0.312295
61400000,4,25.7152,-2114.64,1.90245,0.228971
61500000,3,13.9122,-2108.24,2.95339,0.277057
61600000,4,27.7771,-2109.16,2.14249,0.25698
61700000,4,23.9031,-2108.36,3.87311,0.267
61800000,3,20.0898,-2114.75,1.12091,0.246353
61900000,4,22.2918,-2103.66,3.55558,0.231905
62000000,9,57.1133,-2091.93,6.35103,0.30941
62100000,4,21.4997,-2110.38,3.09715,0.25664
62200000,4,25.2485,-2119.15,2.90473,0.258872
62300000,7,41.808,-2087.51,3.11785,0.31983
62400000,3,19.2913,-2111.04,2.76234,0.26217
62500000,6,34.9924,-2099.27,3.13079,0.321695
62600000,6,39.3274,-2097.72,3.0778,0.33791
62700000,3,17.3849,-2106.3,1.56223,0.256038
62800000,3,18.8873,-2108.03,1.92276,0.25696
62900000,2,13.0025,-2120.84,0.630587,0.21043
63000000,5,31.1835,-2099.97,2.51005,0.304273
63100000,6,40.5093,-2100.51,2.77967,0.249377
63200000,4,22.1367,-2114.39,3.81702,0.32421
63300000,4,26.8665,-2115.16,1.89249,0.25946
63400000,6,37.3508,-2095.66,5.2196,0.350177
63500000,1,9.53247,-2134.83,0.310334,0.259834
63600000,4,27.1044,-2116.83,2.41563,0.2679
63700000,3,12.4627,-2111.18,4.0187,0.249473
63800000,3,21.3845,-2110.15,1.81963,0.257118
63900000,3,20.5232,-2116.38,1.13061,0.2514
64000000,5,28.7901,-2104.68,2.62136,0.289197
64100000,4,23.9196,-2103.32,1.44132,0.296972
64200000,4,30.2243,-2111.9,1.26234,0.26914
64300000,5,30.6747,-2101.95,3.63682,0.241998
64400000,6,37.9706,-2102.78,2.80176,0.317955
64500000,3,18.2231,-2110.13,3.23433,0.27636
64600000,6,34.6538,-2099.64,2.66574,0.303017
64700000,4,24.0233,-2124.43,4.84738,0.29508
64800000,1,8.27827,-2136.49,0.131436,0.237073
64900000,4,26.6463,-2111.23,3.08579,0.225323
65000000,3,20.4307,-2116.45,1.70766,0.303433
65100000,4,26.5429,-2106.56,1.83388,0.27692
65200000,1,8.09661,-2132.97,1.47476,0.30183
65300000,5,32.5526,-2106.22,3.03795,0.28021
65400000,5,33.3268,-2115.06,2.93685,0.242739
65500000,3,18.7323,-2117.17,3.0205,0.26037
65600000,3,17.8952,-2110.17,3.49937,0.254614
65700000,3,19.7968,-2111.2,1.70161,0.295422
65800000,3,18.7182,-2121.15,4.84393,0.260615
65900000,3,18.2795,-2118.63,3.38265,0.26741
66000000,3,17.1956,-2116.53,3.3459,0.26287
66100000,2,15.8338,-2118.41,0.239008,0.220548
66200000,3,19.7212,-2117.18,2.45924,0.265866
66300000,4,27.3988,-2105.11,2.05815,0.210215
66400000,2,12.3265,-2115.47,1.62611,0.208863
66500000,4,29.7061,-2118.5,2.11103,0.268565
66600000,1,9.24878,-2134.43,1.15518,0.228065
66700000,3,21.444,-2116.36,1.14878,0.257316
66800000,1,8.56398,-2134.65,1.31327,0.28608
66900000,3,20.7109,-2125.71,1.78704,0.26623
67000000,3,17.6392,-2118.2,3.30827,0.16388
67100000,3,20.0847,-2116.03,2.48262,0.229979
67200000,4,25.0564,-2106.16,2.10447,0.206023
67300000,4,29.6197,-2110.64,1.3193,0.19855
67400000,3,19.4518,-2109.71,0.994454,0.25362
67500000,5,29.2704,-2112.13,3.06935,0.270557
67600000,5,32.2279,-2108.15,1.33994,0.263335
67700000,6,39.6676,-2104.96,3.50077,0.26939
67800000,3,18.6422,-2111.74,2.25126,0.26814
67900000,2,15.5355,-2124.61,1.47257,0.29579
68000000,2,12.6062,-2116.67,1.1784,0.221423
68100000,2,11.7752,-2116.51,1.72914,0.201615
68200000,3,17.4403,-2110.72,1.98313,0.23124
68300000,4,27.9369,-2107.72,1.98101,0.279016
68400000,3,20.4434,-2114.98,2.7942,0.196851
68500000,9,58.3076,-2100.62,6.96981,0.34201
68600000,3,21.7272,-2112.09,2.14538,0.28319
68700000,2,11.9943,-2119.78,1.11585,0.224377
68800000,6,36.1622,-2102.33,4.66821,0.31263
68900000,4,20.9163,-2105.79,4.0921,0.207267
69000000,3,16.9206,-2113.47,4.38305,0.27083
69100000,4,25.6073,-2119.02,3.74253,0.256716
69200000,3,17.2861,-2115.64,3.87246,0.255755
69300000,5,33.4749,-2112.17,2.82646,0.23537
69400000,4,24.5171,-2115.89,2.66736,0.243913
69500000,6,36.3098,-2110.97,2.66546,0.27405
69600000,3,16.653,-2113.82,2.28252,0.240969
69700000,4,28.8621,-2108.61,1.7772,0.27105
69800000,5,29.7356,-2107.41,3.06579,0.244318
69900000,4,23.0181,-2114.85,3.8267,0.23897
70000000,4,28.4845,-2120.47,1.53212,0.23066
70100000,5,28.3436,-2106.89,2.31322,0.25258
70200000,6,36.9676,-2088.06,3.73372,0.329986
70300000,3,21.0923,-2107.55,1.52574,0.251795
70400000,6,38.6634,-2088.25,2.94029,0.315335
70500000,3,11.6153,-2106.65,4.3968,0.256245
70600000,3,15.8509,-2106.32,1.28181,0.254127
70700000,8,45.499,-2096.16,8.58412,0.335927
70800000,8,48.7248,-2098.04,3.71986,0.255161
70900000,3,21.1009,-2117.71,1.28403,0.260255
71000000,3,14.6904,-2107.12,5.52784,0.278425
71100000,3,18.2972,-2106.51,1.81578,0.241082
71200000,6,37.0225,-2107.15,5.95843,0.28715
71300000,5,28.9555,-2097.11,3.16882,0.26862
71400000,3,19.858,-2105.11,1.60717,0.255366
71500000,3,21.3523,-2109.09,1.041,0.256935
71600000,7,41.0371,-2088.17,5.87819,0.304657
71700000,9,58.6374,-2095.11,5.00994,0.32711
71800000,2,12.7956,-2119.5,0.993051,0.27247
71900000,3,20.8235,-2110.94,0.786119,0.268554
72000000,8,52.0613,-2100.13,2.37445,0.32082
72100000,6,36.9158,-2099.83,5.12801,0.32276
72200000,2,14.643,-2119.89,0.200616,0.243722
72300000,5,34.9793,-2106.3,2.82115,0.32306
72400000,3,20.4021,-2106.98,1.37777,0.286823
72500000,2,9.50328,-2117.72,3.71043,0.198173
72600000,6,34.8555,-2090.62,4.27979,0.312473
72700000,4,24.3496,-2105.12,3.58523,0.256427
72800000,2,11.0831,-2114.58,3.18541,0.19398
72900000,5,31.0286,-2097.17,1.91505,0.26537
73000000,6,40.4762,-2097.64,2.69415,0.314355
73100000,7,39.9854,-2093.62,3.68099,0.31062
73200000,7,42.9543,-2094.47,7.5928,0.30453
73300000,7,47.9052,-2088.42,1.80209,0.30465
73400000,7,43.4409,-2103.03,5.88896,0.258089
73500000,2,13.6722,-2116.8,1.24393,0.234816
73600000,9,64.5616,-2097.68,4.37683,0.315865
73700000,6,41.8544,-2096.23,3.56314,0.33872
73800000,3,17.971,-2106.63,0.706787,0.240271
73900000,6,39.483,-2100.17,1.95051,0.33986
74000000,3,21.101,-2115.9,3.17659,0.30987
74100000,2,13.8154,-2119.91,2.08666,0.214773
74200000,7,44.0741,-2102.33,4.01561,0.331427
74300000,5,27.0942,-2112.73,1.71841,0.221981
74400000,6,37.6612,-2088.03,5.68001,0.318405
74500000,3,20.6868,-2111.65,0.689464,0.259085
74600000,6,36.0931,-2113,6.66252,0.26748
74700000,6,38.1344,-2096.61,1.29986,0.278697
74800000,3,20.4071,-2108.6,2.93387,0.25069
74900000,4,28.9243,-2116.46,1.46862,0.32122
75000000,4,23.3266,-2117.72,2.52829,0.218344
75100000,5,32.5743,-2105.26,4.86547,0.248143
75200000,2,11.5033,-2118.43,2.5997,0.270193
75300000,3,16.9789,-2118.78,4.0137,0.23826
75400000,6,37.5528,-2116.03,4.03933,0.23569
75500000,3,19.747,-2110.42,3.0067,0.24432
75600000,3,17.2243,-2110.79,3.42116,0.2686
75700000,3,22.245,-2118.13,1.61868,0.265555
75800000,6,36.3773,-2098.7,4.4177,0.339845
75900000,4,26.2824,-2112.96,1.46877,0.23954
76000000,5,31.9761,-2101.96,1.55482,0.267193
76100000,3,20.2199,-2116.49,3.81266,0.249505
76200000,4,27.0146,-2108.5,2.15499,0.24736
76300000,6,38.7596,-2085.41,2.69208,0.32293
76400000,6,37.9721,-2098.53,3.18161,0.31149
76500000,3,21.5984,-2110.24,1.98314,0.248322
76600000,6,37.3813,-2106.55,3.28896,0.311275
76700000,3,22.557,-2113.05,1.14969,0.30263
76800000,4,23.8578,-2105.71,2.00461,0.244368
76900000,4,27.8138,-2104.64,1.38575,0.28445
77000000,4,21.1775,-2107.8,4.08046,0.318713
77100000,3,18.9276,-2113.73,3.48926,0.257557
77200000,4,28.3195,-2116.2,1.71482,0.203709
77300000,3,20.2062,-2112.21,2.44691,0.213335
77400000,2,14.6057,-2119.01,0.339011,0.28235
77500000,3,18.1071,-2108.86,1.69313,0.2627
77600000,7,41.1814,-2111.26,2.20689,0.266422
77700000,3,20.7431,-2121.13,1.04732,0.217688
77800000,3,17.6301,-2116.45,2.94771,0.266377
77900000,7,46.6603,-2094.55,1.46589,0.317813
78000000,6,35.7066,-2116.75,5.30669,0.28255
78100000,3,20.265,-2109.08,1.03643,0.220908
78200000,4,27.0486,-2121.68,2.21466,0.21283
78300000,3,19.3434,-2119.4,1.79629,0.25236
78400000,3,18.4035,-2116.11,1.10719,0.300955
78500000,3,19.4103,-2115.57,1.57161,0.293532
78600000,3,21.8711,-2111.52,1.8127,0.289731
78700000,3,20.1601,-2111.96,0.937411,0.305733
78800000,5,32.3634,-2119.58,2.06241,0.31083
78900000,3,16.6378,-2110.18,3.67912,0.247323
79000000,3,19.8282,-2107.48,0.733868,0.28333
79100000,4,29.9388,-2114.68,1.12438,0.25812
79200000,3,20.5885,-2110.93,3.17906,0.232824
79300000,3,19.3512,-2116.58,2.04938,0.24797
79400000,2,13.9979,-2117.53,0.562824,0.25575
79500000,4,22.1457,-2107.35,4.08533,0.26156
79600000,3,19.0861,-2107.34,1.13086,0.242832
79700000,4,21.8227,-2119.01,3.94513,0.251052
79800000,9,61.9251,-2105.66,1.8196,0.28363
79900000,7,47.6633,-2100.96,2.28454,0.31311
80000000,8,49.5257,-2101.6,5.57973,0.31058
80100000,4,24.2303,-2107.66,2.24479,0.222314
80200000,4,21.4903,-2107.57,5.25311,0.247219
80300000,4,22.1772,-2110.85,3.9119,0.341157
80400000,3,18.9844,-2110.68,4.41393,0.248185
80500000,3,21.8022,-2114.05,0.699105,0.22769
80600000,4,25.2976,-2106.17,3.6602,0.253278
80700000,3,22.8804,-2115.01,0.926106,0.240675
80800000,3,18.6432,-2106.55,1.64411,0.22714
80900000,4,24.7685,-2111.15,2.18196,0.299042
81000000,4,24.7452,-2106.52,3.73103,0.27644
81100000,4,24.4325,-2115.2,2.44395,0.28334
81200000,5,34.3213,-2105.67,1.9862,0.227495
81300000,8,50.1288,-2102.84,3.36671,0.315945
81400000,4,25.5826,-2100.43,1.47662,0.23599
81500000,4,25.337,-2109.04,3.2279,0.257796
81600000,3,19.3554,-2115.32,4.06534,0.236842
81700000,3,19.3624,-2118.79,2.7089,0.274703
81800000,3,16.613,-2107.44,4.43033,0.2381
81900000,2,14.6079,-2118.23,0.773974,0.177087
82000000,6,39.3927,-2111.05,3.47207,0.331996
82100000,10,55.2411,-2092.68,5.81601,0.3529
82200000,5,32.4037,-2106.29,1.51894,0.35097
82300000,2,14.8515,-2123.55,1.20952,0.258296
82400000,3,20.1292,-2116.41,2.11274,0.195854
82500000,3,18.8052,-2109.88,3.8778,0.26944
82600000,2,13.7637,-2119.48,1.20676,0.183215
82700000,4,24.3352,-2113.37,2.31397,0.19015
82800000,3,21.4527,-2110.6,1.50458,0.21722
82900000,3,19.0755,-2114.54,1.05839,0.229915
83000000,5,27.2423,-2112.02,2.53302,0.235377
83100000,4,21.9589,-2103.35,3.73983,0.2568
83200000,5,31.2452,-2103.2,4.50881,0.31208
83300000,5,28.005,-2106.01,4.86459,0.23635
83400000,7,41.876,-2103.43,3.80123,0.33408
83500000,3,20.7767,-2108.4,0.59248,0.2854
83600000,4,24.0565,-2107.04,4.11618,0.269336
83700000,9,54.156,-2093.99,4.84914,0.340057
83800000,4,26.0989,-2117.56,1.55614,0.25817
83900000,5,32.3034,-2121.59,4.79835,0.248825
84000000,6,38.6221,-2099.88,1.74908,0.321607
84100000,3,17.4716,-2121.23,3.0119,0.240805
84200000,3,16.0692,-2108.11,4.0648,0.247265
84300000,4,29.2276,-2115.8,1.0766,0.26699
84400000,3,20.3531,-2113.12,2.83784,0.25906
84500000,4,28.441,-2121.63,1.5269,0.24566
84600000,6,36.8736,-2097.74,3.77664,0.222531
84700000,3,12.9122,-2107.67,7.28574,0.26219
84800000,5,31.0038,-2103.42,1.82122,0.25325
84900000,4,24.8366,-2110.46,5.11534,0.330464
85000000,3,21.4752,-2109.44,1.53646,0.24814
85100000,3,20.2886,-2112.73,0.601079,0.236402
85200000,4,22.5254,-2115.42,2.01781,0.265966
85300000,4,25.868,-2110.89,1.29252,0.265273
85400000,4,23.0755,-2101.28,2.38552,0.27382
85500000,7,48.0658,-2100.73,3.68784,0.266685
85600000,8,55.6546,-2092.78,3.07817,0.33403
85700000,6,39.2711,-2098.3,2.53828,0.34582
85800000,8,48.0973,-2098.91,3.43975,0.33014
85900000,10,65.0002,-2099.04,5.15589,0.335245
86000000,7,46.1286,-2103.44,3.11304,0.290036
86100000,6,37.5452,-2097.13,3.88874,0.319943
86200000,1,9.81889,-2133.79,0.228691,0.230511
86300000,6,31.1244,-2089.14,5.32114,0.3072
86400000,4,25.3283,-2115.87,3.22505,0.303156
86500000,6,36.9642,-2093.26,4.73998,0.29227
86600000,12,72.175,-2097.67,4.45015,0.32139
86700000,9,56.9006,-2091.27,4.38173,0.322354
86800000,6,38.2952,-2105.11,2.90375,0.32481
86900000,4,26.1546,-2118.62,2.86929,0.3098
87000000,3,22.6319,-2111.94,1.45685,0.27339
87100000,6,34.7268,-2114.64,5.29777,0.300013
87200000,3,21.4395,-2118.28,2.61964,0.27101
87300000,4,25.8695,-2116.15,2.80685,0.28051
87400000,5,32.2604,-2109.67,2.76916,0.302027
87500000,6,38.8487,-2117.99,3.71384,0.30127
87600000,3,18.615,-2117.27,1.38634,0.23579
87700000,4,23.1777,-2111.83,5.67461,0.262126
87800000,2,14.2196,-2120.79,0.359234,0.23162
87900000,3,21.2836,-2125.51,0.40933,0.275653
88000000,3,18.8163,-2116.48,1.37637,0.20054
88100000,7,49.1677,-2117.82,4.14002,0.28785
88200000,8,44.0385,-2097.45,5.71162,0.256649
88300000,5,30.1147,-2100.3,2.31412,0.26567
88400000,7,42.382,-2100.81,3.97631,0.301775
88500000,6,38.3315,-2108.23,2.36135,0.33714
88600000,7,39.6839,-2106.45,7.52542,0.33996
88700000,7,47.4607,-2097.62,2.24494,0.288799
88800000,6,33.4449,-2102.37,1.91415,0.34198
88900000,6,36.4474,-2098.88,3.83199,0.31318
89000000,5,29.8765,-2110.85,4.03831,0.341867
89100000,5,30.516,-2100.3,3.70997,0.33217
89200000,2,13.8921,-2117.22,1.08969,0.280313
89300000,5,31.5013,-2107.69,3.77424,0.25197
89400000,4,26.6846,-2115.38,2.78112,0.32359
89500000,2,11.8935,-2117.33,2.23448,0.201457
89600000,5,33.7169,-2103.85,1.71967,0.256075
89700000,3,21.0032,-2119.66,0.828965,0.2699
89800000,3,18.7898,-2127.49,2.4506,0.279668
89900000,4,26.9322,-2106.22,2.84183,0.25618
90000000,3,20.7727,-2110.1,0.847326,0.256553
90100000,3,17.8599,-2109.01,3.1282,0.248505
90200000,6,32.6976,-2112.22,2.35379,0.234844
90300000,5,32.0914,-2110.57,1.29072,0.252535
90400000,2,13.1569,-2119.11,1.73349,0.22876
90500000,10,68.2875,-2100.74,2.61817,0.266085
90600000,4,24.0786,-2117.17,3.64557,0.257019
90700000,3,19.2399,-2119.18,1.15178,0.20423
90800000,4,24.9644,-2111.76,1.27031,0.20873
90900000,3,21.8441,-2110.37,1.13533,0.24209
91000000,4,25.918,-2110.19,3.78955,0.21852
91100000,2,13.0074,-2116.38,1.54145,0.23512
91200000,4,24.2703,-2113.91,2.99628,0.209606
91300000,2,13.4069,-2116.73,0.694455,0.20686
91400000,3,18.8654,-2117.51,1.38068,0.19699
91500000,2,14.3891,-2127.15,1.25488,0.248007
91600000,2,14.6486,-2126.8,0.885585,0.25465
91700000,2,11.4329,-2121.34,0.661563,0.20215
91800000,2,13.118,-2119.43,1.9809,0.24192
91900000,1,8.20664,-2132.67,0.858174,0.224266
92000000,2,13.0775,-2117.18,0.689226,0.21988
92100000,4,28.0951,-2114.29,1.57092,0.240218
92200000,3,17.3714,-2126.88,2.97449,0.288367
92300000,4,23.9243,-2106.4,2.11935,0.231453
92400000,6,37.8536,-2102.02,4.08764,0.29916
92500000,1,8.98205,-2133.91,1.03077,0.293513
92600000,1,9.81738,-2135,0.875647,0.28842
92700000,6,39.4036,-2111.84,6.65607,0.306333
92800000,4,24.8184,-2117.41,2.83632,0.27984
92900000,4,24.5084,-2107.33,2.17547,0.256584
93000000,1,10.0319,-2136.11,0.26523,0.253877
93100000,4,21.9528,-2109.91,4.25482,0.257105
93200000,3,21.6382,-2107.25,0.652821,0.25164
93300000,3,18.7902,-2115.4,2.91082,0.243991
93400000,6,34.6613,-2103.59,4.21493,0.31178
93500000,3,20.1184,-2112.15,1.27404,0.29227
93600000,6,35.2173,-2101.65,2.68204,0.26302
93700000,4,25.3921,-2104.6,2.36311,0.247202
93800000,4,27.077,-2109,1.76582,0.26346
93900000,3,20.0347,-2122.37,1.49452,0.287331
94000000,2,13.0429,-2116.65,1.1992,0.23822
94100000,2,11.0456,-2115.6,1.35797,0.217337
94200000,2,11.8267,-2119.71,2.87113,0.231714
94300000,2,8.60291,-2118.13,5.50367,0.19435
94400000,2,13.9975,-2118.82,1.74531,0.208588
94500000,4,23.8229,-2100.5,1.9796,0.24125
94600000,3,19.3757,-2109.31,1.81001,0.2108
94700000,3,21.3859,-2110.87,1.85813,0.21925
94800000,5,25.3021,-2111.18,5.26003,0.24605
94900000,3,21.0392,-2109.68,1.24385,0.21812
95000000,5,31.159,-2103.86,4.48078,0.30332
95100000,6,39.8885,-2102.12,5.87298,0.260273
95200000,7,47.7386,-2089.87,3.68069,0.297915
95300000,7,45.969,-2088.22,3.3248,0.29663
95400000,5,31.9296,-2097.56,2.13707,0.250946
95500000,3,18.5914,-2111.2,2.23275,0.330707
95600000,3,21.9225,-2112.97,1.28321,0.27113
95700000,6,38.3496,-2099.75,3.19728,0.304055
95800000,4,28.523,-2106.76,0.99662,0.325147
95900000,6,36.4931,-2089.03,3.75576,0.28202
96000000,9,55.604,-2093.15,2.46762,0.30367
96100000,6,33.6096,-2089.95,2.6412,0.30264
96200000,8,50.136,-2100.25,3.6654,0.315692
96300000,6,36.4019,-2110.66,5.77862,0.34229
96400000,5,26.8065,-2095.58,2.19492,0.275125
96500000,7,45.6127,-2094.15,3.68457,0.324965
96600000,3,20.9975,-2110.7,0.480651,0.30407
96700000,4,28.5961,-2120.47,1.97501,0.28817
96800000,3,17.8101,-2107.49,2.00218,0.260154
96900000,3,17.2511,-2110.23,2.1071,0.247075
97000000,4,26.5941,-2111.45,1.7097,0.301303
97100000,3,19.6793,-2111.77,0.623311,0.285837
97200000,2,13.305,-2123.99,1.36311,0.24387
97300000,2,11.767,-2118.65,1.58256,0.19631
97400000,6,38.9336,-2126.29,2.34466,0.303185
97500000,5,34.2539,-2106.16,2.30101,0.229508
97600000,2,12.2163,-2128.97,0.545252,0.21528
97700000,4,25.8683,-2111.94,2.73961,0.195701
97800000,3,22.3772,-2117.01,1.57798,0.26677
97900000,4,22.218,-2113.02,1.97243,0.252767
98000000,2,14.1092,-2116.02,0.29977,0.235969
98100000,5,30.8907,-2100.21,3.11473,0.287235
98200000,2,14.2415,-2116.29,1.16082,0.201948
98300000,3,17.1584,-2114.36,2.32053,0.228086
98400000,3,17.1187,-2108.61,0.757467,0.20444
98500000,4,23.3526,-2107.32,5.6668,0.20825
98600000,3,20.072,-2109.97,1.7587,0.222523
98700000,3,20.295,-2107.61,1.14366,0.25466
98800000,4,28.3032,-2116.62,2.25932,0.25772
98900000,5,33.7665,-2112.48,2.90239,0.26987
99000000,3,19.5973,-2111,1.73894,0.27223
99100000,4,27.5043,-2115.22,1.84163,0.24975
99200000,4,24.9875,-2111.14,2.56764,0.25972
99300000,2,14.6224,-2116.8,1.31802,0.236216
99400000,4,26.3278,-2107.26,1.79384,0.23816
99500000,4,27.2795,-2108.42,2.9299,0.25285
99600000,2,12.1859,-2116.67,2.5325,0.238922
99700000,6,38.5611,-2086.74,3.29674,0.315265
99800000,6,36.7726,-2118.81,2.62904,0.254117
99900000,3,19.768,-2120.78,2.56862,0.26435
