generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
22900000,Agathis_montana,Agathis_robusta,287.756,0.100549,0.000815646,0.0322397,0
22900000,Abies_holophylla,Pinus_glabra,63.23,0.207261,0.00041647,0.203525,0
23000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0115053,-0.00108782,0.000711956,0
23000000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.849,0.209116,-1.25414e-05,0.159662,0
23000000,Hesperocyparis_abramsiana,Taxus_canadensis,106.389,0.0812782,-0.000954187,0.0616503,0
23000000,Podocarpus_nakaii,Dacrydium_guillauminii,210.635,0.0747041,0.00188165,0.0110726,0
23000000,Araucaria_columnaris,Araucaria_cunninghamii,270.027,0.0874638,-0.00173676,0.00798824,0
23000000,Agathis_montana,Agathis_robusta,296.448,0.152966,0.00137505,0.0332505,0
23000000,Abies_holophylla,Pinus_glabra,76.4285,0.194937,0.000424697,0.190396,0
23100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.161507,-0.00118823,0.113763,0
23100000,Abies_holophylla,Pinus_glabra,64.7061,0.137837,0.00472477,0.208362,0
23200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.123498,-0.000722064,0.0958914,0
23200000,Abies_holophylla,Pinus_glabra,122.576,0.191733,0.00118463,0.208424,0
23300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.22463,0.000635368,0.255286,0
23300000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.586,0.161904,-0.000456149,0.125155,0
23300000,Podocarpus_nakaii,Pherosphaera_fitzgeraldii,183.402,0.0681235,0.00135345,0.0524404,0
23300000,Hesperocyparis_abramsiana,Podocarpus_nakaii,16.0958,0.115543,-0.00181745,0.0671222,0
23400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.14005,-0.000691832,0.112788,0
23400000,Abies_holophylla,Pinus_glabra,31.9882,0.215032,0.000430928,0.229006,0
23500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.241018,0.000811706,0.266238,0
23500000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.147,0.156631,0.00351573,0.135021,0
23500000,Podocarpus_nakaii,Afrocarpus_dawei,243.763,0.0821344,0.00114312,0.0201184,0
23500000,Hesperocyparis_abramsiana,Podocarpus_nakaii,25.7437,0.107791,-0.00179451,0.0681021,0
23600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.118373,-0.000348353,0.101283,0
23600000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.955,0.256088,0.00251221,0.217207,0
23600000,Abies_holophylla,Pinus_glabra,29.9767,0.236513,0.000622881,0.257526,0
23700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0992713,-0.00156984,0.0624921,0
23700000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.004,0.23625,-0.000471944,0.179497,0
23700000,Podocarpus_nakaii,Pherosphaera_fitzgeraldii,178.009,0.0632491,0.00614702,0.0665108,0
23700000,Abies_holophylla,Pinus_glabra,76.1286,0.252843,0.000536782,0.264281,0
23800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.124466,-0.00131244,0.0902305,0
23800000,Hesperocyparis_abramsiana,Calocedrus_rupestris,254.238,0.222064,-0.00250004,0.175758,0
23800000,Glyptostrobus_pensilis,NA,309.443,0.0434408,0.00157552,0.232231,0
23800000,Podocarpus_nakaii,Dacrydium_guillauminii,220.032,0.088529,-0.00152114,0.0129828,0
23800000,Abies_holophylla,Pinus_glabra,3.17483,0.204732,0.000504663,0.219519,0
23900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.127114,-0.00131244,0.0866792,0
23900000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.011,0.255769,0.00228132,0.213987,0
23900000,Abies_holophylla,Pinus_glabra,114.583,0.210647,0.000837577,0.224237,0
24000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.125382,-0.00131244,0.086645,0
24000000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.738,0.254472,0.00245924,0.214742,0
24000000,Abies_holophylla,Pinus_glabra,117.906,0.289744,-0.000939841,0.247123,0
24100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.148943,-0.000581095,0.124814,0
24100000,Abies_holophylla,Pinus_glabra,36.5884,0.283139,2.97095e-05,0.27962,0
24200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0742707,-0.00135624,0.0490578,0
24200000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.577,0.251125,-0.00318574,0.17006,0
24200000,Podocarpus_nakaii,Dacrydium_guillauminii,207.989,0.0894828,0.00158698,0.0605253,0
24200000,Abies_holophylla,Pinus_glabra,91.8448,0.260689,3.72867e-05,0.252415,0
24300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.180325,0.000659098,0.20316,0
24300000,Hesperocyparis_abramsiana,Calocedrus_rupestris,254.394,0.160562,0.00572559,0.113421,0
24300000,Hesperocyparis_abramsiana,Taxus_canadensis,80.4898,0.0393659,0.00122414,0.0394343,0
24300000,Podocarpus_nakaii,Dacrydium_guillauminii,220.438,0.0786007,0.00349076,0.0431716,0
24300000,Phyllocladus_hypophyllus,Phyllocladus_trichomanoides,286.754,0.0305148,0.000472168,0.0345066,0
24300000,Podocarpus_nakaii,Prumnopitys_exigua,77.465,0.0224793,-0.00109769,0.0142852,0
24400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.15363,-0.000554815,0.126031,0
24400000,Abies_holophylla,Pinus_glabra,84.7252,0.201483,0.000362274,0.197234,0
24500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.161171,0.00141479,0.192158,0
24500000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.165,0.205426,0.00389788,0.175152,0
24500000,Podocarpus_nakaii,Dacrydium_guillauminii,218.725,0.0567225,0.00724905,0.00515311,0
24500000,Araucaria_columnaris,Araucaria_cunninghamii,237.22,0.157918,1.93256e-05,0.158548,0
24500000,Agathis_montana,Wollemia_nobilis,228.678,0.102739,-0.000757722,0.092456,0
24500000,Hesperocyparis_abramsiana,Podocarpus_nakaii,34.3049,0.0191752,0.00251234,0.00840603,0
24600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.155926,0.00175949,0.196611,0
24600000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.112,0.264553,-0.00346691,0.148016,0
24600000,Podocarpus_nakaii,Podocarpus_angustifolius,254.463,0.129179,-0.00429438,0.0384321,0
24600000,Araucaria_columnaris,Araucaria_muelleri,302.56,0.248072,-0.00267316,0.0630868,0
24600000,Sciadopitys_verticillata,NA,287.408,0.0002974,0.000895385,0.0994877,0
24600000,Araucaria_angustifolia,Araucaria_hunsteinii,180.367,0.0607131,-0.00687257,0.0337929,0
24600000,Hesperocyparis_abramsiana,Podocarpus_nakaii,22.433,0.0341211,0.00333398,0.0365603,0
24700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.117113,-0.00089684,0.0847383,0
24700000,Abies_holophylla,Pinus_glabra,119.27,0.22632,0.000596998,0.244275,0
24800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.168315,0.0016828,0.209561,0
24800000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.324,0.197305,0.00365417,0.166574,0
24800000,Podocarpus_nakaii,Dacrydium_guillauminii,207.424,0.0549738,0.0030477,0.00898853,0
24800000,Araucaria_columnaris,Araucaria_muelleri,302.584,0.325597,0.00463788,0.248435,0
24800000,Agathis_montana,Agathis_robusta,296.951,0.165154,-0.00326885,0.0132529,0
24800000,Podocarpus_nakaii,Araucaria_columnaris,48.7255,0.0198267,-0.000350532,0.00443551,0
24800000,Hesperocyparis_abramsiana,Podocarpus_nakaii,25.9923,0.131046,-0.00248143,0.0703213,0
24800000,Abies_holophylla,Abies_flinckii,261.223,0.292892,-0.00167097,0.157118,0
24800000,Abies_holophylla,Tsuga_forrestii,173.417,0.0219843,-0.00124524,0.00504311,0
24900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.162377,-0.000770247,0.122412,0
24900000,Abies_holophylla,Pinus_glabra,51.5155,0.201772,0.000219466,0.210321,0
25000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0608869,-0.000921151,0.0393842,0
25000000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.222,0.274501,-0.00484614,0.169382,0
25000000,Podocarpus_nakaii,Dacrydium_guillauminii,216.362,0.0826663,0.00362153,0.0663185,0
25000000,Araucaria_columnaris,Araucaria_muelleri,301.383,0.373899,-0.000354481,0.0821818,0
25000000,Abies_holophylla,Pinus_glabra,87.2029,0.209923,0.00116837,0.238811,0
25100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0656016,-0.000809911,0.0459504,0
25100000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.164,0.2059,0.00223774,0.138242,0
25100000,Podocarpus_nakaii,Dacrydium_guillauminii,218.857,0.09428,0.00101912,0.0372956,0
25100000,Abies_holophylla,Pinus_glabra,55.6189,0.177735,0.00133942,0.205644,0
25200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.127878,-0.00022025,0.113747,0
25200000,Abies_holophylla,Pinus_glabra,112.397,0.189083,0.00126793,0.209218,0
25300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0884181,-0.00114579,0.0595612,0
25300000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.888,0.248941,-0.00683242,0.147073,0
25300000,Podocarpus_nakaii,Dacrydium_guillauminii,207.604,0.0574722,0.0110705,0.0374883,0
25300000,Araucaria_columnaris,Araucaria_muelleri,298.532,0.257634,0.00224485,0.104132,0
25300000,Agathis_montana,Wollemia_nobilis,163.237,0.0697051,0.00170621,0.0484094,0
25300000,Abies_holophylla,Pinus_glabra,22.2292,0.216454,0.000556823,0.225711,0
25400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.161755,-0.000965045,0.124974,0
25400000,Abies_holophylla,Pinus_glabra,80.6071,0.135295,0.00525257,0.200132,0
25500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0387742,-0.00142973,0.021756,0
25500000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.241,0.187755,0.00126133,0.123368,0
25500000,Hesperocyparis_abramsiana,Taxus_canadensis,89.6272,0.0635994,-0.00185726,0.0341368,0
25500000,Podocarpus_nakaii,Dacrydium_guillauminii,218.458,0.0897135,-0.000602791,0.015933,0
25500000,Araucaria_columnaris,Araucaria_cunninghamii,280.952,0.13956,0.00364396,0.170108,0
25500000,Agathis_montana,Wollemia_nobilis,224.371,0.0507121,0.00500112,0.0439117,0
25500000,Abies_holophylla,Pinus_glabra,119.751,0.278554,-0.000648044,0.247246,0
25600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0143057,0.00067743,0.00155663,0
25600000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.151,0.271496,-0.0023912,0.215335,0
25600000,Sciadopitys_verticillata,NA,247.508,0.0129617,-0.0021802,0.0804604,0
25600000,Hesperocyparis_abramsiana,Taxus_canadensis,85.835,0.0782758,-0.00229205,0.0442411,0
25600000,Podocarpus_nakaii,Dacrydium_guillauminii,216.485,0.0713387,0.00644327,0.0420783,0
25600000,Araucaria_columnaris,Araucaria_muelleri,300.69,0.305625,-0.00161224,0.0189973,0
25600000,Agathis_montana,Agathis_robusta,288.465,0.118566,0.00943474,0.082709,0
25600000,Abies_holophylla,Pinus_glabra,101.866,0.290473,-0.000579867,0.251516,0
25700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.118209,-0.00147523,0.0795812,0
25700000,Hesperocyparis_abramsiana,Juniperus_angosturana,254.615,0.184696,0.00381538,0.155691,0
25700000,Podocarpus_nakaii,Afrocarpus_dawei,239.609,0.110343,-0.00149824,0.0581867,0
25700000,Abies_holophylla,Pinus_glabra,66.8113,0.177083,0.00147641,0.212555,0
25800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.162903,0.0012006,0.196937,0
25800000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.503,0.213957,0.00225386,0.176776,0
25800000,Podocarpus_nakaii,Afrocarpus_dawei,228.029,0.0817297,-0.000613046,0.0209336,0
25800000,Hesperocyparis_abramsiana,Podocarpus_nakaii,17.4795,0.123929,-0.00213865,0.0712422,0
25900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.138601,-0.00241128,0.0784516,0
25900000,Hesperocyparis_abramsiana,Chamaecyparis_pisifera,233.469,0.20196,0.00120656,0.188091,0
25900000,Podocarpus_nakaii,Afrocarpus_dawei,233.955,0.0829422,0.000385275,0.0271846,0
25900000,Abies_holophylla,Pinus_glabra,46.4644,0.203366,0.000729226,0.215976,0
26000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.205622,0.000875401,0.229067,0
26000000,Hesperocyparis_abramsiana,Juniperus_angosturana,255.983,0.158095,0.0072134,0.113367,0
26000000,Podocarpus_nakaii,Acmopyle_pancheri,190.546,0.0452655,0.00778907,0.0142718,0
26000000,Araucaria_columnaris,Araucaria_muelleri,296.109,0.203213,0.00215732,0.0191727,0
26000000,Hesperocyparis_abramsiana,Podocarpus_nakaii,20.3959,0.0702589,-0.00159377,0.0426448,0
26100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.188859,0.000639438,0.20683,0
26100000,Hesperocyparis_abramsiana,Juniperus_angosturana,254.724,0.316302,-0.000458331,0.249037,0
26100000,Podocarpus_nakaii,Afrocarpus_dawei,240.658,0.0901273,0.00226479,0.0147991,0
26100000,Pherosphaera_hookeriana,NA,297.588,0.0103539,-0.00196697,0.00350113,0
26100000,Hesperocyparis_abramsiana,Podocarpus_nakaii,4.60575,0.089213,-0.000960133,0.0665656,0
26200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.120428,-0.00204499,0.071253,0
26200000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.668,0.241755,0.000369873,0.194249,0
26200000,Podocarpus_nakaii,Afrocarpus_dawei,231.811,0.137781,-0.000291341,0.101594,0
26200000,Abies_holophylla,Pinus_glabra,53.6712,0.23836,0.000207219,0.237235,0
26300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.116914,-0.00223616,0.0614254,0
26300000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.74,0.207597,0.00327906,0.166915,0
26300000,Podocarpus_nakaii,Dacrydium_guillauminii,216.243,0.0461366,0.00760465,0.000291208,0
26300000,Abies_holophylla,Pinus_glabra,76.6822,0.180396,0.000459621,0.187835,0
26400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0898593,-0.00148082,0.0568983,0
26400000,Hesperocyparis_abramsiana,Calocedrus_rupestris,237.283,0.247926,-0.000423939,0.195549,0
26400000,Sciadopitys_verticillata,NA,287.55,0.00114452,0.00560356,0.0553077,0
26400000,Podocarpus_nakaii,Afrocarpus_dawei,234.063,0.0682567,0.00388528,0.0133367,0
26400000,Araucaria_columnaris,Araucaria_cunninghamii,281.287,0.137945,0.000882131,0.0643214,0
26400000,Abies_holophylla,Pinus_glabra,77.5139,0.20975,0.000611403,0.219938,0
26500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0744513,-0.00012339,0.0691743,0
26500000,Hesperocyparis_abramsiana,Juniperus_angosturana,255.944,0.245985,0.0035029,0.205119,0
26500000,Podocarpus_nakaii,Saxegothaea_conspicua,136.816,0.096421,5.15418e-05,0.0774106,0
26500000,Abies_holophylla,Pinus_glabra,87.844,0.273618,-0.000832951,0.235276,0
26600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0840051,-0.00185267,0.0487737,0
26600000,Hesperocyparis_abramsiana,Juniperus_angosturana,258.207,0.165331,0.000925088,0.136254,0
26600000,Podocarpus_nakaii,Dacrydium_guillauminii,218.216,0.10218,-0.000526563,0.0484396,0
26600000,Araucaria_columnaris,Araucaria_muelleri,300.294,0.274876,-0.00562294,0.00977036,0
26600000,Araucaria_cunninghamii,NA,309.949,0.0620632,0.000674547,0.191602,0
26600000,Abies_holophylla,Pinus_glabra,106.011,0.317971,-0.000539433,0.296796,0
26700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.126229,-0.00191857,0.0771057,0
26700000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.103,0.199205,0.00489776,0.174478,0
26700000,Acmopyle_pancheri,Acmopyle_sahniana,256.272,0.0597205,0.00347079,0.0728411,0
26700000,Podocarpus_nakaii,Dacrydium_guillauminii,218.889,0.082073,-0.000379937,0.0185643,0
26700000,Araucaria_columnaris,Araucaria_heterophylla,291.81,0.179579,-0.00225469,0.0469758,0
26700000,Cathaya_argyrophylla,NA,297.845,0.00416372,0.00178018,0.0612037,0
26700000,Abies_holophylla,Pinus_glabra,43.2524,0.202678,0.00079779,0.21969,0
26800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.111827,-0.00167869,0.0694153,0
26800000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.4,0.208391,0.00383547,0.16996,0
26800000,Podocarpus_nakaii,Podocarpus_angustifolius,255.587,0.0963436,0.00514128,0.0620824,0
26800000,Abies_holophylla,Pinus_glabra,6.22643,0.196211,0.000936166,0.233129,0
26900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0941444,-0.00168622,0.0566661,0
26900000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.159,0.20406,0.00125724,0.157532,0
26900000,Podocarpus_decumbens,NA,302.885,0.0600815,-0.000340156,0.236262,0
26900000,Podocarpus_nakaii,Afrocarpus_dawei,236.131,0.0762868,0.00667264,0.0217201,0
26900000,Abies_holophylla,Pinus_glabra,125.489,0.179591,0.00103657,0.191485,0
27000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.119527,-0.00153404,0.0786814,0
27000000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.319,0.209494,0.00239854,0.179577,0
27000000,Podocarpus_nakaii,Dacrydium_guillauminii,209.878,0.0474467,0.00661722,0.020077,0
27000000,Abies_holophylla,Pinus_glabra,116.582,0.296886,-0.00023432,0.279908,0
27100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.133476,-0.00222023,0.0732288,0
27100000,Hesperocyparis_abramsiana,Calocedrus_rupestris,242.888,0.131344,0.00231364,0.121156,0
27100000,Podocarpus_nakaii,Dacrydium_guillauminii,213.25,0.142365,-0.000666066,0.107272,0
27100000,Abies_holophylla,Pinus_glabra,17.4051,0.250457,-7.97e-05,0.231675,0
27200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0878837,-0.00135586,0.055758,0
27200000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.912,0.238946,-0.0022152,0.166314,0
27200000,Podocarpus_nakaii,Dacrydium_guillauminii,216.829,0.0946503,0.000403913,0.0555053,0
27200000,Abies_holophylla,Pinus_glabra,91.6622,0.21416,0.000594957,0.218743,0
27300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.198684,0.00125103,0.239398,0
27300000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.87,0.251342,-0.000961099,0.186028,0
27300000,Podocarpus_nakaii,Dacrydium_guillauminii,215.107,0.0883867,0.00592919,0.0893931,0
27300000,Hesperocyparis_abramsiana,Podocarpus_nakaii,17.7497,0.0858742,-0.0010879,0.0630831,0
27400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.107863,-0.00113589,0.0764509,0
27400000,Hesperocyparis_abramsiana,Calocedrus_rupestris,241.34,0.174345,0.00229045,0.154824,0
27400000,Podocarpus_nakaii,Dacrydium_guillauminii,220.149,0.10103,-0.00249999,0.0317205,0
27400000,Podocarpus_nakaii,Prumnopitys_exigua,123.606,0.0207895,-0.00104536,0.0046064,0
27400000,Abies_holophylla,Pinus_glabra,90.1251,0.243786,0.000181297,0.238155,0
27500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0670381,-0.000845727,0.0506411,0
27500000,Hesperocyparis_abramsiana,Juniperus_angosturana,254.759,0.166234,0.0018104,0.129021,0
27500000,Podocarpus_nakaii,Afrocarpus_dawei,232.423,0.057571,0.00616905,0.0124927,0
27500000,Abies_holophylla,Pinus_glabra,3.88058,0.123904,0.00667309,0.203034,0
27600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.123656,0.00334392,0.165535,0
27600000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.118,0.181263,0.00513385,0.129325,0
27600000,Podocarpus_nakaii,Dacrydium_guillauminii,208.457,0.0915762,0.00278421,0.0775966,0
27600000,Hesperocyparis_abramsiana,Podocarpus_nakaii,11.998,0.0753578,-0.000863479,0.0501772,0
27700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.096807,-0.000948848,0.0693197,0
27700000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.241,0.247437,-0.00152474,0.181123,0
27700000,Podocarpus_nakaii,Dacrydium_guillauminii,210.439,0.051189,0.00210852,0.00083879,0
27700000,Abies_holophylla,Pinus_glabra,26.5826,0.205096,0.000330697,0.197668,0
27800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0954378,-0.000702897,0.0776086,0
27800000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.986,0.260455,0.000860301,0.213607,0
27800000,Prumnopitys_exigua,Prumnopitys_andina,218.889,0.0739413,0.00325906,0.0776057,0
27800000,Podocarpus_nakaii,Acmopyle_pancheri,199.857,0.0662014,0.00525528,0.0662043,0
27800000,Abies_holophylla,Pinus_glabra,92.6813,0.144777,0.00154873,0.164702,0
27900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.147436,0.00154231,0.185653,0
27900000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.472,0.250601,-0.00270781,0.169129,0
27900000,Podocarpus_nakaii,Dacrydium_guillauminii,215.854,0.0918577,0.000792226,0.0317892,0
27900000,Podocarpus_nakaii,Prumnopitys_exigua,123.082,0.0854738,-0.00466794,0.0466307,0
27900000,Araucaria_columnaris,Araucaria_cunninghamii,255.781,0.201718,-0.000149385,0.17173,0
27900000,Hesperocyparis_abramsiana,Podocarpus_nakaii,17.3095,0.0734705,-0.00133374,0.0473074,0
28000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.102889,-0.00140114,0.0654104,0
28000000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.097,0.166959,0.00407312,0.135435,0
28000000,Podocarpus_nakaii,Dacrydium_guillauminii,203.537,0.0732399,0.00220052,0.0353946,0
28000000,Abies_holophylla,Pinus_glabra,35.0218,0.131164,0.00607684,0.211424,0
28100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.193473,0.00104582,0.229317,0
28100000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.137,0.213318,0.000490574,0.142268,0
28100000,Podocarpus_nakaii,Dacrydium_guillauminii,212.529,0.0783928,0.00159702,0.0168692,0
28100000,Hesperocyparis_abramsiana,Podocarpus_nakaii,17.1848,0.0677651,-0.00111131,0.0515607,0
28200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.172068,0.000553769,0.184928,0
28200000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.244,0.208059,0.00257355,0.163749,0
28200000,Hesperocyparis_abramsiana,Podocarpus_nakaii,8.52624,0.116601,-0.00113313,0.0768891,0
28300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0975297,-0.00135193,0.0639848,0
28300000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.98,0.207272,0.00227242,0.173143,0
28300000,Podocarpus_nakaii,Dacrydium_guillauminii,217.678,0.0670816,0.00459155,0.0293136,0
28300000,Podocarpus_nakaii,Saxegothaea_conspicua,127.335,0.070941,-0.00857541,0.0257905,0
28300000,Abies_holophylla,Pinus_glabra,30.927,0.145912,0.00533393,0.227559,0
28400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0266867,0.00152537,0.0171746,0
28400000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.624,0.186945,-0.000949389,0.115321,0
28400000,Cryptomeria_japonica,NA,239.796,0.0117348,0.00353584,0.0826721,0
28400000,Araucaria_bidwillii,NA,252.081,0.00319683,0.00102698,0.0283502,0
28400000,Podocarpus_nakaii,Afrocarpus_dawei,235.438,0.0617509,0.00834161,0.0380174,0
28400000,Dacrydium_guillauminii,Dacrydium_cupressinum,276.246,0.227257,-0.00469664,0.13588,0
28400000,Parasitaxus_usta,NA,277.916,0.0232758,-0.000742879,0.0387622,0
28400000,Araucaria_columnaris,Araucaria_muelleri,304.218,0.149914,-0.00587472,0.0152495,0
28400000,Agathis_montana,Agathis_australis,286.443,0.134301,0.00408832,0.00110815,0
28400000,Abies_holophylla,Pinus_glabra,65.373,0.195377,0.000567521,0.211301,0
28500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0581308,-0.000605619,0.0420425,0
28500000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.027,0.182514,0.000646733,0.123001,0
28500000,Podocarpus_nakaii,Dacrydium_guillauminii,210.45,0.0885579,0.00137739,0.0498337,0
28500000,Abies_holophylla,Pinus_glabra,19.2974,0.156467,0.00203854,0.201483,0
28600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0207985,-0.000955667,0.00224083,0
28600000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.693,0.209909,0.00226181,0.170689,0
28600000,Hesperocyparis_abramsiana,Taxodium_distichum,188.532,0.0406718,-0.00539227,0.00670151,0
28600000,Cephalotaxus_fortunei,Cephalotaxus_harringtonii,285.163,0.134447,0.00857964,0.145807,0
28600000,Podocarpus_nakaii,Dacrydium_guillauminii,208.272,0.0488506,0.00304209,0.00317272,0
28600000,Prumnopitys_exigua,Prumnopitys_ferruginea,292.549,0.0998063,0.00130274,0.0358363,0
28600000,Araucaria_columnaris,Araucaria_cunninghamii,245.025,0.129917,0.000191824,0.0982646,0
28600000,Agathis_montana,Agathis_australis,261.89,0.071526,0.000567189,0.0272815,0
28600000,Abies_holophylla,Pinus_glabra,124.398,0.227675,0.000308958,0.218143,0
28700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0794267,-0.000782407,0.0605565,0
28700000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.415,0.223446,0.00313142,0.170623,0
28700000,Podocarpus_nakaii,Dacrydium_guillauminii,215.186,0.0493245,0.00791319,0.00161216,0
28700000,Abies_holophylla,Pinus_glabra,18.262,0.25764,0.000101611,0.261811,0
28800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0947779,-0.00105756,0.0662647,0
28800000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.233,0.129324,0.00411216,0.108311,0
28800000,Falcatifolium_taxoides,NA,299.885,0.00215103,-0.000628887,0.0143434,0
28800000,Podocarpus_nakaii,Acmopyle_pancheri,189.921,0.0448551,0.00651709,0.0193906,0
28800000,Abies_holophylla,Pinus_glabra,57.2085,0.213674,0.000369095,0.215686,0
28900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.103366,-0.000950183,0.0789081,0
28900000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.231,0.264707,-0.00137385,0.213643,0
28900000,Podocarpus_nakaii,Dacrydium_guillauminii,205.619,0.0905918,0.00227875,0.0633901,0
28900000,Abies_holophylla,Pinus_glabra,8.49824,0.262429,0.000100665,0.263371,0
29000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.103614,-0.00111422,0.0786667,0
29000000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.416,0.222584,0.00118518,0.189978,0
29000000,Podocarpus_nakaii,Afrocarpus_dawei,242.737,0.100103,0.000845267,0.0389175,0
29000000,Abies_holophylla,Pinus_glabra,31.5527,0.123194,0.00524193,0.187813,0
29100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.188421,0.00205652,0.246509,0
